species_rank,species_common_name,species_scientific_name,species_slug,target_sample_count,selection_bucket,reuse_old_pass_allowed,selection_rank,selected_for_v2_review,recording_cap_applied,audio_event_id,recording_id,audio_recording_uuid,score,quality_score,event_start_s,event_end_s,duration_s,low_frequency_hertz,high_frequency_hertz,diel_bin,season,sample_local_date,recording_duration_s,canonical_file_name,notes_relative_path,source_annotation_csv,listen_url,library_url,candidate_status,reject_reason,warning_reason,reused_from_prior_library,prior_library_path,prior_retrieval_audio_path,prior_retrieval_spectrogram_path,prior_source_audio_path,prior_notes
20,Pallid Cuckoo,Cacomantis pallidus,pallid_cuckoo,100,gt_100,false,9,true,10,5321354,1535652,220eaaf0-a93f-4bb0-923f-bbd22c460f05,0.994300,0.994300,1440.0000,1443.0000,3.0000,,,afternoon,winter,2024-08-22,7194.842,20240822T160000+1000_Bowra-Dry-A_1535652.flac,harvest_125/65/257/1121/20240822_AAO/20240822T160000+1000_REC.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_1535652/site_257_item_1535652.csv,https://data.acousticobservatory.org/listen/1535652?start=1440&end=1470,https://data.acousticobservatory.org/library/1535652/audio_events/5321354,candidate,,missing_annotation_frequency_box,false,,,,,
20,Pallid Cuckoo,Cacomantis pallidus,pallid_cuckoo,100,gt_100,false,10,true,10,23854522,1401489,d2ecf460-b1e2-4ce5-a758-c220e5e8afc3,0.994200,0.994200,4365.0000,4368.0000,3.0000,,,dawn,summer,2023-12-08,7194.842,20231208T060000+1000_Bowra-Dry-A_1401489.flac,harvest_100/Bowra-Dry-A_257/257/1126/20231208_AAO/20231208T060000+1000_Rec.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_1401489/site_257_item_1401489.csv,https://data.acousticobservatory.org/listen/1401489?start=4350&end=4380,https://data.acousticobservatory.org/library/1401489/audio_events/23854522,candidate,,missing_annotation_frequency_box,false,,,,,
20,Pallid Cuckoo,Cacomantis pallidus,pallid_cuckoo,100,gt_100,false,11,true,10,23854506,1401489,d2ecf460-b1e2-4ce5-a758-c220e5e8afc3,0.993900,0.993900,4161.0000,4164.0000,3.0000,,,dawn,summer,2023-12-08,7194.842,20231208T060000+1000_Bowra-Dry-A_1401489.flac,harvest_100/Bowra-Dry-A_257/257/1126/20231208_AAO/20231208T060000+1000_Rec.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_1401489/site_257_item_1401489.csv,https://data.acousticobservatory.org/listen/1401489?start=4140&end=4170,https://data.acousticobservatory.org/library/1401489/audio_events/23854506,candidate,,missing_annotation_frequency_box,false,,,,,
20,Pallid Cuckoo,Cacomantis pallidus,pallid_cuckoo,100,gt_100,false,12,true,10,23854475,1401489,d2ecf460-b1e2-4ce5-a758-c220e5e8afc3,0.993100,0.993100,3771.0000,3774.0000,3.0000,,,dawn,summer,2023-12-08,7194.842,20231208T060000+1000_Bowra-Dry-A_1401489.flac,harvest_100/Bowra-Dry-A_257/257/1126/20231208_AAO/20231208T060000+1000_Rec.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_1401489/site_257_item_1401489.csv,https://data.acousticobservatory.org/listen/1401489?start=3750&end=3780,https://data.acousticobservatory.org/library/1401489/audio_events/23854475,candidate,,missing_annotation_frequency_box,false,,,,,
20,Pallid Cuckoo,Cacomantis pallidus,pallid_cuckoo,100,gt_100,false,13,true,10,23854483,1401489,d2ecf460-b1e2-4ce5-a758-c220e5e8afc3,0.993000,0.993000,3852.0000,3855.0000,3.0000,,,dawn,summer,2023-12-08,7194.842,20231208T060000+1000_Bowra-Dry-A_1401489.flac,harvest_100/Bowra-Dry-A_257/257/1126/20231208_AAO/20231208T060000+1000_Rec.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_1401489/site_257_item_1401489.csv,https://data.acousticobservatory.org/listen/1401489?start=3840&end=3870,https://data.acousticobservatory.org/library/1401489/audio_events/23854483,candidate,,missing_annotation_frequency_box,false,,,,,
20,Pallid Cuckoo,Cacomantis pallidus,pallid_cuckoo,100,gt_100,false,14,true,10,23854530,1401489,d2ecf460-b1e2-4ce5-a758-c220e5e8afc3,0.992600,0.992600,4497.0000,4500.0000,3.0000,,,dawn,summer,2023-12-08,7194.842,20231208T060000+1000_Bowra-Dry-A_1401489.flac,harvest_100/Bowra-Dry-A_257/257/1126/20231208_AAO/20231208T060000+1000_Rec.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_1401489/site_257_item_1401489.csv,https://data.acousticobservatory.org/listen/1401489?start=4470&end=4500,https://data.acousticobservatory.org/library/1401489/audio_events/23854530,candidate,,missing_annotation_frequency_box,false,,,,,
20,Pallid Cuckoo,Cacomantis pallidus,pallid_cuckoo,100,gt_100,false,15,true,10,23854503,1401489,d2ecf460-b1e2-4ce5-a758-c220e5e8afc3,0.992600,0.992600,4116.0000,4119.0000,3.0000,,,dawn,summer,2023-12-08,7194.842,20231208T060000+1000_Bowra-Dry-A_1401489.flac,harvest_100/Bowra-Dry-A_257/257/1126/20231208_AAO/20231208T060000+1000_Rec.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_1401489/site_257_item_1401489.csv,https://data.acousticobservatory.org/listen/1401489?start=4110&end=4140,https://data.acousticobservatory.org/library/1401489/audio_events/23854503,candidate,,missing_annotation_frequency_box,false,,,,,
20,Pallid Cuckoo,Cacomantis pallidus,pallid_cuckoo,100,gt_100,false,16,true,10,23854474,1401489,d2ecf460-b1e2-4ce5-a758-c220e5e8afc3,0.991600,0.991600,3762.0000,3765.0000,3.0000,,,dawn,summer,2023-12-08,7194.842,20231208T060000+1000_Bowra-Dry-A_1401489.flac,harvest_100/Bowra-Dry-A_257/257/1126/20231208_AAO/20231208T060000+1000_Rec.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_1401489/site_257_item_1401489.csv,https://data.acousticobservatory.org/listen/1401489?start=3750&end=3780,https://data.acousticobservatory.org/library/1401489/audio_events/23854474,candidate,,missing_annotation_frequency_box,false,,,,,
20,Pallid Cuckoo,Cacomantis pallidus,pallid_cuckoo,100,gt_100,false,17,true,10,16574803,1535844,54b78597-d102-4e7e-86d7-9e43db50017d,0.991500,0.991500,1596.0000,1602.0000,6.0000,,,afternoon,winter,2024-08-17,7194.842,20240817T160000+1000_Bowra-Dry-A_1535844.flac,harvest_125/65/257/1121/20240817_AAO/20240817T160000+1000_REC.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_1535844/site_257_item_1535844.csv,https://data.acousticobservatory.org/listen/1535844?start=1590&end=1620,https://data.acousticobservatory.org/library/1535844/audio_events/16574803,candidate,,missing_annotation_frequency_box,false,,,,,
20,Pallid Cuckoo,Cacomantis pallidus,pallid_cuckoo,100,gt_100,false,18,true,10,7261773,1539636,ce5d4b78-2d44-4ebc-b3ff-5ca801abc637,0.991200,0.991200,3594.0000,3600.0000,6.0000,,,morning,winter,2024-08-02,7194.842,20240802T100000+1000_Bowra-Dry-A_1539636.flac,harvest_125/65/257/1120/20240802_AAO/20240802T100000+1000_REC.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_1539636/site_257_item_1539636.csv,https://data.acousticobservatory.org/listen/1539636?start=3570&end=3600,https://data.acousticobservatory.org/library/1539636/audio_events/7261773,candidate,,missing_annotation_frequency_box,false,,,,,
20,Pallid Cuckoo,Cacomantis pallidus,pallid_cuckoo,100,gt_100,false,19,true,10,16574812,1535844,54b78597-d102-4e7e-86d7-9e43db50017d,0.989300,0.989300,1953.0000,1956.0000,3.0000,,,afternoon,winter,2024-08-17,7194.842,20240817T160000+1000_Bowra-Dry-A_1535844.flac,harvest_125/65/257/1121/20240817_AAO/20240817T160000+1000_REC.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_1535844/site_257_item_1535844.csv,https://data.acousticobservatory.org/listen/1535844?start=1950&end=1980,https://data.acousticobservatory.org/library/1535844/audio_events/16574812,candidate,,missing_annotation_frequency_box,false,,,,,
20,Pallid Cuckoo,Cacomantis pallidus,pallid_cuckoo,100,gt_100,false,20,true,10,5321349,1535652,220eaaf0-a93f-4bb0-923f-bbd22c460f05,0.989300,0.989300,1395.0000,1401.0000,6.0000,,,afternoon,winter,2024-08-22,7194.842,20240822T160000+1000_Bowra-Dry-A_1535652.flac,harvest_125/65/257/1121/20240822_AAO/20240822T160000+1000_REC.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_1535652/site_257_item_1535652.csv,https://data.acousticobservatory.org/listen/1535652?start=1380&end=1410,https://data.acousticobservatory.org/library/1535652/audio_events/5321349,candidate,,missing_annotation_frequency_box,false,,,,,
20,Pallid Cuckoo,Cacomantis pallidus,pallid_cuckoo,100,gt_100,false,21,true,10,2565600,1677169,98e46434-2413-4672-9c61-87db3809442b,0.989000,0.989000,1578.0000,1581.0000,3.0000,,,morning,spring,2024-09-27,7194.8423,20240927T080000+1000_Bowra-Dry-A_1677169.flac,harvest_145/65/257/157/20240927_AAO/20240927T080000+1000_REC.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_1677169/site_257_item_1677169.csv,https://data.acousticobservatory.org/listen/1677169?start=1560&end=1590,https://data.acousticobservatory.org/library/1677169/audio_events/2565600,candidate,,missing_annotation_frequency_box,false,,,,,
20,Pallid Cuckoo,Cacomantis pallidus,pallid_cuckoo,100,gt_100,false,22,true,10,13490025,1401439,6e5fcb11-a08c-4420-b227-e8d4a6ca6f60,0.988900,0.988900,717.0000,720.0000,3.0000,,,night,summer,2024-01-19,5207.957,20240119T183307+1000_Bowra-Dry-A_1401439.flac,harvest_100/Bowra-Dry-A_257/257/1126/20240119_AAO/20240119T183307+1000_Rec.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_1401439/site_257_item_1401439.csv,https://data.acousticobservatory.org/listen/1401439?start=690&end=720,https://data.acousticobservatory.org/library/1401439/audio_events/13490025,candidate,,missing_annotation_frequency_box,false,,,,,
20,Pallid Cuckoo,Cacomantis pallidus,pallid_cuckoo,100,gt_100,false,23,true,10,2565594,1677169,98e46434-2413-4672-9c61-87db3809442b,0.988800,0.988800,1464.0000,1467.0000,3.0000,,,morning,spring,2024-09-27,7194.8423,20240927T080000+1000_Bowra-Dry-A_1677169.flac,harvest_145/65/257/157/20240927_AAO/20240927T080000+1000_REC.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_1677169/site_257_item_1677169.csv,https://data.acousticobservatory.org/listen/1677169?start=1440&end=1470,https://data.acousticobservatory.org/library/1677169/audio_events/2565594,candidate,,missing_annotation_frequency_box,false,,,,,
20,Pallid Cuckoo,Cacomantis pallidus,pallid_cuckoo,100,gt_100,false,24,true,10,16574808,1535844,54b78597-d102-4e7e-86d7-9e43db50017d,0.987800,0.987800,1902.0000,1905.0000,3.0000,,,afternoon,winter,2024-08-17,7194.842,20240817T160000+1000_Bowra-Dry-A_1535844.flac,harvest_125/65/257/1121/20240817_AAO/20240817T160000+1000_REC.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_1535844/site_257_item_1535844.csv,https://data.acousticobservatory.org/listen/1535844?start=1890&end=1920,https://data.acousticobservatory.org/library/1535844/audio_events/16574808,candidate,,missing_annotation_frequency_box,false,,,,,
20,Pallid Cuckoo,Cacomantis pallidus,pallid_cuckoo,100,gt_100,false,25,true,10,11483550,1535960,5d0be93b-6f79-41ac-a72f-231eff381195,0.986400,0.986400,1062.0000,1065.0000,3.0000,,,afternoon,winter,2024-08-22,7194.842,20240822T140000+1000_Bowra-Dry-A_1535960.flac,harvest_125/65/257/1121/20240822_AAO/20240822T140000+1000_REC.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_1535960/site_257_item_1535960.csv,https://data.acousticobservatory.org/listen/1535960?start=1050&end=1080,https://data.acousticobservatory.org/library/1535960/audio_events/11483550,candidate,,missing_annotation_frequency_box,false,,,,,
20,Pallid Cuckoo,Cacomantis pallidus,pallid_cuckoo,100,gt_100,false,26,true,10,13490028,1401439,6e5fcb11-a08c-4420-b227-e8d4a6ca6f60,0.984800,0.984800,759.0000,762.0000,3.0000,,,night,summer,2024-01-19,5207.957,20240119T183307+1000_Bowra-Dry-A_1401439.flac,harvest_100/Bowra-Dry-A_257/257/1126/20240119_AAO/20240119T183307+1000_Rec.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_1401439/site_257_item_1401439.csv,https://data.acousticobservatory.org/listen/1401439?start=750&end=780,https://data.acousticobservatory.org/library/1401439/audio_events/13490028,candidate,,missing_annotation_frequency_box,false,,,,,
20,Pallid Cuckoo,Cacomantis pallidus,pallid_cuckoo,100,gt_100,false,27,true,10,11483558,1535960,5d0be93b-6f79-41ac-a72f-231eff381195,0.984400,0.984400,1314.0000,1317.0000,3.0000,,,afternoon,winter,2024-08-22,7194.842,20240822T140000+1000_Bowra-Dry-A_1535960.flac,harvest_125/65/257/1121/20240822_AAO/20240822T140000+1000_REC.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_1535960/site_257_item_1535960.csv,https://data.acousticobservatory.org/listen/1535960?start=1290&end=1320,https://data.acousticobservatory.org/library/1535960/audio_events/11483558,candidate,,missing_annotation_frequency_box,false,,,,,
20,Pallid Cuckoo,Cacomantis pallidus,pallid_cuckoo,100,gt_100,false,28,true,10,16008365,1681114,39523800-d4b9-4513-91ec-f60adce30806,0.983900,0.983900,153.0000,156.0000,3.0000,,,dawn,winter,2025-06-14,499.6934,20250614T075138+1000_Bowra-Dry-A_1681114.flac,harvest_145/65/257/157/20250614_AAO/20250614T075138+1000_REC.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_1681114/site_257_item_1681114.csv,https://data.acousticobservatory.org/listen/1681114?start=150&end=180,https://data.acousticobservatory.org/library/1681114/audio_events/16008365,candidate,,missing_annotation_frequency_box,false,,,,,
20,Pallid Cuckoo,Cacomantis pallidus,pallid_cuckoo,100,gt_100,false,29,true,10,11529742,1401500,49e27a6d-5fa7-41fe-8620-46693cdfd10a,0.983600,0.983600,1299.0000,1302.0000,3.0000,,,night,summer,2023-12-09,7194.842,20231209T040000+1000_Bowra-Dry-A_1401500.flac,harvest_100/Bowra-Dry-A_257/257/1126/20231209_AAO/20231209T040000+1000_Rec.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_1401500/site_257_item_1401500.csv,https://data.acousticobservatory.org/listen/1401500?start=1290&end=1320,https://data.acousticobservatory.org/library/1401500/audio_events/11529742,candidate,,missing_annotation_frequency_box,false,,,,,
20,Pallid Cuckoo,Cacomantis pallidus,pallid_cuckoo,100,gt_100,false,30,true,10,11483584,1535960,5d0be93b-6f79-41ac-a72f-231eff381195,0.983200,0.983200,2076.0000,2082.0000,6.0000,,,afternoon,winter,2024-08-22,7194.842,20240822T140000+1000_Bowra-Dry-A_1535960.flac,harvest_125/65/257/1121/20240822_AAO/20240822T140000+1000_REC.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_1535960/site_257_item_1535960.csv,https://data.acousticobservatory.org/listen/1535960?start=2070&end=2100,https://data.acousticobservatory.org/library/1535960/audio_events/11483584,candidate,,missing_annotation_frequency_box,false,,,,,
20,Pallid Cuckoo,Cacomantis pallidus,pallid_cuckoo,100,gt_100,false,31,true,10,8639343,1539650,b1956b92-d3e5-4a33-b69e-229f2f5573c6,0.982800,0.982800,1167.0000,1170.0000,3.0000,,,afternoon,winter,2024-08-02,2650.79,20240802T151545+1000_Bowra-Dry-A_1539650.flac,harvest_125/65/257/1120/20240802_AAO/20240802T151545+1000_REC.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_1539650/site_257_item_1539650.csv,https://data.acousticobservatory.org/listen/1539650?start=1140&end=1170,https://data.acousticobservatory.org/library/1539650/audio_events/8639343,candidate,,missing_annotation_frequency_box,false,,,,,
20,Pallid Cuckoo,Cacomantis pallidus,pallid_cuckoo,100,gt_100,false,32,true,10,13395206,1539500,2f34bee7-ad1b-4c4d-b439-ee70519f3cce,0.981000,0.981000,5406.0000,5409.0000,3.0000,,,morning,winter,2024-07-08,7194.842,20240708T100000+1000_Bowra-Dry-A_1539500.flac,harvest_125/65/257/1120/20240708_AAO/20240708T100000+1000_REC.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_1539500/site_257_item_1539500.csv,https://data.acousticobservatory.org/listen/1539500?start=5400&end=5430,https://data.acousticobservatory.org/library/1539500/audio_events/13395206,candidate,,missing_annotation_frequency_box,false,,,,,
20,Pallid Cuckoo,Cacomantis pallidus,pallid_cuckoo,100,gt_100,false,33,true,10,1272267,1539686,6ba40d07-b67c-4b90-a799-34a768c81292,0.980600,0.980600,6306.0000,6309.0000,3.0000,,,afternoon,winter,2024-08-03,7074.842,20240803T140200+1000_Bowra-Dry-A_1539686.flac,harvest_125/65/257/1120/20240803_AAO/20240803T140200+1000_REC.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_1539686/site_257_item_1539686.csv,https://data.acousticobservatory.org/listen/1539686?start=6300&end=6330,https://data.acousticobservatory.org/library/1539686/audio_events/1272267,candidate,,missing_annotation_frequency_box,false,,,,,
20,Pallid Cuckoo,Cacomantis pallidus,pallid_cuckoo,100,gt_100,false,34,true,10,2565633,1677169,98e46434-2413-4672-9c61-87db3809442b,0.979200,0.979200,2919.0000,2925.0000,6.0000,,,morning,spring,2024-09-27,7194.8423,20240927T080000+1000_Bowra-Dry-A_1677169.flac,harvest_145/65/257/157/20240927_AAO/20240927T080000+1000_REC.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_1677169/site_257_item_1677169.csv,https://data.acousticobservatory.org/listen/1677169?start=2910&end=2940,https://data.acousticobservatory.org/library/1677169/audio_events/2565633,candidate,,missing_annotation_frequency_box,false,,,,,
20,Pallid Cuckoo,Cacomantis pallidus,pallid_cuckoo,100,gt_100,false,35,true,10,8639340,1539650,b1956b92-d3e5-4a33-b69e-229f2f5573c6,0.978700,0.978700,1137.0000,1140.0000,3.0000,,,afternoon,winter,2024-08-02,2650.79,20240802T151545+1000_Bowra-Dry-A_1539650.flac,harvest_125/65/257/1120/20240802_AAO/20240802T151545+1000_REC.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_1539650/site_257_item_1539650.csv,https://data.acousticobservatory.org/listen/1539650?start=1110&end=1140,https://data.acousticobservatory.org/library/1539650/audio_events/8639340,candidate,,missing_annotation_frequency_box,false,,,,,
20,Pallid Cuckoo,Cacomantis pallidus,pallid_cuckoo,100,gt_100,false,36,true,10,13395155,1539500,2f34bee7-ad1b-4c4d-b439-ee70519f3cce,0.978600,0.978600,3504.0000,3507.0000,3.0000,,,morning,winter,2024-07-08,7194.842,20240708T100000+1000_Bowra-Dry-A_1539500.flac,harvest_125/65/257/1120/20240708_AAO/20240708T100000+1000_REC.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_1539500/site_257_item_1539500.csv,https://data.acousticobservatory.org/listen/1539500?start=3480&end=3510,https://data.acousticobservatory.org/library/1539500/audio_events/13395155,candidate,,missing_annotation_frequency_box,false,,,,,
20,Pallid Cuckoo,Cacomantis pallidus,pallid_cuckoo,100,gt_100,false,37,true,10,13395163,1539500,2f34bee7-ad1b-4c4d-b439-ee70519f3cce,0.977400,0.977400,3633.0000,3636.0000,3.0000,,,morning,winter,2024-07-08,7194.842,20240708T100000+1000_Bowra-Dry-A_1539500.flac,harvest_125/65/257/1120/20240708_AAO/20240708T100000+1000_REC.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_1539500/site_257_item_1539500.csv,https://data.acousticobservatory.org/listen/1539500?start=3630&end=3660,https://data.acousticobservatory.org/library/1539500/audio_events/13395163,candidate,,missing_annotation_frequency_box,false,,,,,
20,Pallid Cuckoo,Cacomantis pallidus,pallid_cuckoo,100,gt_100,false,38,true,10,7261772,1539636,ce5d4b78-2d44-4ebc-b3ff-5ca801abc637,0.977200,0.977200,3585.0000,3591.0000,6.0000,,,morning,winter,2024-08-02,7194.842,20240802T100000+1000_Bowra-Dry-A_1539636.flac,harvest_125/65/257/1120/20240802_AAO/20240802T100000+1000_REC.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_1539636/site_257_item_1539636.csv,https://data.acousticobservatory.org/listen/1539636?start=3570&end=3600,https://data.acousticobservatory.org/library/1539636/audio_events/7261772,candidate,,missing_annotation_frequency_box,false,,,,,
20,Pallid Cuckoo,Cacomantis pallidus,pallid_cuckoo,100,gt_100,false,39,true,10,1272189,1539686,6ba40d07-b67c-4b90-a799-34a768c81292,0.976200,0.976200,171.0000,174.0000,3.0000,,,afternoon,winter,2024-08-03,7074.842,20240803T140200+1000_Bowra-Dry-A_1539686.flac,harvest_125/65/257/1120/20240803_AAO/20240803T140200+1000_REC.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_1539686/site_257_item_1539686.csv,https://data.acousticobservatory.org/listen/1539686?start=150&end=180,https://data.acousticobservatory.org/library/1539686/audio_events/1272189,candidate,,missing_annotation_frequency_box,false,,,,,
20,Pallid Cuckoo,Cacomantis pallidus,pallid_cuckoo,100,gt_100,false,40,true,10,11483581,1535960,5d0be93b-6f79-41ac-a72f-231eff381195,0.976000,0.976000,1971.0000,1974.0000,3.0000,,,afternoon,winter,2024-08-22,7194.842,20240822T140000+1000_Bowra-Dry-A_1535960.flac,harvest_125/65/257/1121/20240822_AAO/20240822T140000+1000_REC.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_1535960/site_257_item_1535960.csv,https://data.acousticobservatory.org/listen/1535960?start=1950&end=1980,https://data.acousticobservatory.org/library/1535960/audio_events/11483581,candidate,,missing_annotation_frequency_box,false,,,,,
20,Pallid Cuckoo,Cacomantis pallidus,pallid_cuckoo,100,gt_100,false,41,true,10,1272198,1539686,6ba40d07-b67c-4b90-a799-34a768c81292,0.973800,0.973800,348.0000,351.0000,3.0000,,,afternoon,winter,2024-08-03,7074.842,20240803T140200+1000_Bowra-Dry-A_1539686.flac,harvest_125/65/257/1120/20240803_AAO/20240803T140200+1000_REC.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_1539686/site_257_item_1539686.csv,https://data.acousticobservatory.org/listen/1539686?start=330&end=360,https://data.acousticobservatory.org/library/1539686/audio_events/1272198,candidate,,missing_annotation_frequency_box,false,,,,,
20,Pallid Cuckoo,Cacomantis pallidus,pallid_cuckoo,100,gt_100,false,42,true,10,11483513,1535960,5d0be93b-6f79-41ac-a72f-231eff381195,0.973800,0.973800,60.0000,66.0000,6.0000,,,afternoon,winter,2024-08-22,7194.842,20240822T140000+1000_Bowra-Dry-A_1535960.flac,harvest_125/65/257/1121/20240822_AAO/20240822T140000+1000_REC.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_1535960/site_257_item_1535960.csv,https://data.acousticobservatory.org/listen/1535960?start=60&end=90,https://data.acousticobservatory.org/library/1535960/audio_events/11483513,candidate,,missing_annotation_frequency_box,false,,,,,
20,Pallid Cuckoo,Cacomantis pallidus,pallid_cuckoo,100,gt_100,false,43,true,10,16574802,1535844,54b78597-d102-4e7e-86d7-9e43db50017d,0.973200,0.973200,1584.0000,1590.0000,6.0000,,,afternoon,winter,2024-08-17,7194.842,20240817T160000+1000_Bowra-Dry-A_1535844.flac,harvest_125/65/257/1121/20240817_AAO/20240817T160000+1000_REC.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_1535844/site_257_item_1535844.csv,https://data.acousticobservatory.org/listen/1535844?start=1560&end=1590,https://data.acousticobservatory.org/library/1535844/audio_events/16574802,candidate,,missing_annotation_frequency_box,false,,,,,
20,Pallid Cuckoo,Cacomantis pallidus,pallid_cuckoo,100,gt_100,false,44,true,10,5321357,1535652,220eaaf0-a93f-4bb0-923f-bbd22c460f05,0.971800,0.971800,1518.0000,1521.0000,3.0000,,,afternoon,winter,2024-08-22,7194.842,20240822T160000+1000_Bowra-Dry-A_1535652.flac,harvest_125/65/257/1121/20240822_AAO/20240822T160000+1000_REC.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_1535652/site_257_item_1535652.csv,https://data.acousticobservatory.org/listen/1535652?start=1500&end=1530,https://data.acousticobservatory.org/library/1535652/audio_events/5321357,candidate,,missing_annotation_frequency_box,false,,,,,
20,Pallid Cuckoo,Cacomantis pallidus,pallid_cuckoo,100,gt_100,false,45,true,10,6818263,1535811,e948968d-73b1-4540-b84c-3d51b7aaaecf,0.970800,0.970800,309.0000,312.0000,3.0000,,,afternoon,winter,2024-08-14,3434.696,20240814T170240+1000_Bowra-Dry-A_1535811.flac,harvest_125/65/257/1121/20240814_AAO/20240814T170240+1000_REC.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_1535811/site_257_item_1535811.csv,https://data.acousticobservatory.org/listen/1535811?start=300&end=330,https://data.acousticobservatory.org/library/1535811/audio_events/6818263,candidate,,missing_annotation_frequency_box,false,,,,,
20,Pallid Cuckoo,Cacomantis pallidus,pallid_cuckoo,100,gt_100,false,46,true,10,1272206,1539686,6ba40d07-b67c-4b90-a799-34a768c81292,0.970500,0.970500,714.0000,717.0000,3.0000,,,afternoon,winter,2024-08-03,7074.842,20240803T140200+1000_Bowra-Dry-A_1539686.flac,harvest_125/65/257/1120/20240803_AAO/20240803T140200+1000_REC.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_1539686/site_257_item_1539686.csv,https://data.acousticobservatory.org/listen/1539686?start=690&end=720,https://data.acousticobservatory.org/library/1539686/audio_events/1272206,candidate,,missing_annotation_frequency_box,false,,,,,
20,Pallid Cuckoo,Cacomantis pallidus,pallid_cuckoo,100,gt_100,false,47,true,10,1272218,1539686,6ba40d07-b67c-4b90-a799-34a768c81292,0.970300,0.970300,1164.0000,1170.0000,6.0000,,,afternoon,winter,2024-08-03,7074.842,20240803T140200+1000_Bowra-Dry-A_1539686.flac,harvest_125/65/257/1120/20240803_AAO/20240803T140200+1000_REC.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_1539686/site_257_item_1539686.csv,https://data.acousticobservatory.org/listen/1539686?start=1140&end=1170,https://data.acousticobservatory.org/library/1539686/audio_events/1272218,candidate,,missing_annotation_frequency_box,false,,,,,
20,Pallid Cuckoo,Cacomantis pallidus,pallid_cuckoo,100,gt_100,false,48,true,10,16574823,1535844,54b78597-d102-4e7e-86d7-9e43db50017d,0.969400,0.969400,2532.0000,2535.0000,3.0000,,,afternoon,winter,2024-08-17,7194.842,20240817T160000+1000_Bowra-Dry-A_1535844.flac,harvest_125/65/257/1121/20240817_AAO/20240817T160000+1000_REC.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_1535844/site_257_item_1535844.csv,https://data.acousticobservatory.org/listen/1535844?start=2520&end=2550,https://data.acousticobservatory.org/library/1535844/audio_events/16574823,candidate,,missing_annotation_frequency_box,false,,,,,
20,Pallid Cuckoo,Cacomantis pallidus,pallid_cuckoo,100,gt_100,false,49,true,10,17241465,1402932,40917855-1562-4329-b0d6-89f5932329db,0.968700,0.968700,6645.0000,6648.0000,3.0000,,,night,summer,2024-01-28,7190.756,20240128T020000+1000_Bowra-Dry-A_1402932.flac,harvest_100/Bowra-Dry-A_257/257/1126/20240128_AAO/20240128T020000+1000_Rec.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_1402932/site_257_item_1402932.csv,https://data.acousticobservatory.org/listen/1402932?start=6630&end=6660,https://data.acousticobservatory.org/library/1402932/audio_events/17241465,candidate,,missing_annotation_frequency_box,false,,,,,
